order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,profit_binary,revenue,revenue_per_unit,profit_per_unit,discount_amount,sales_without_discount
US-2022-122448,2021-06-09,2021-06-14,Dean Braden,Global,"Global Deluxe Stacking Chair, Gray",Consumer,Furniture,Chairs,West,94109,San Francisco,California,United States,0.2,13.7646,3,122.352,0.1125,1,108.5874,36.1958,4.5882,24.4704,152.94
US-2022-139710,2021-06-09,2021-06-15,Greg Matthias,Avaya,Avaya 4621SW VoIP phone,Consumer,Technology,Phones,West,90045,Los Angeles,California,United States,0.2,19.9665,3,177.48,0.1125,1,157.5135,52.5045,6.6555,35.496,221.84999999999997
US-2022-147368,2021-06-09,2021-06-12,Toby Carlisle,Cisco,Cisco CP-7937G Unified IP Conference Station Phone,Consumer,Technology,Machines,South,32303,Tallahassee,Florida,United States,0.5,-27.828,2,695.7,-0.04,0,723.528,361.764,-13.914,347.85,1391.4
US-2022-154662,2021-06-09,2021-06-16,Benjamin Farhat,Bush,"Bush Cubix Conference Tables, Fully Assembled",Home Office,Furniture,Tables,Central,55407,Minneapolis,Minnesota,United States,0.0,173.235,3,692.94,0.25,1,519.705,173.235,57.745000000000005,0.0,692.94
US-2022-113243,2021-06-10,2021-06-15,Olvera Toch,Bretford,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Consumer,Furniture,Tables,West,90045,Los Angeles,California,United States,0.2,-217.048,4,1335.68,-0.1625,0,1552.728,388.182,-54.262,267.136,1669.6
US-2022-113243,2021-06-10,2021-06-15,Olvera Toch,Avery,Avery 473,Consumer,Office Supplies,Labels,West,90045,Los Angeles,California,United States,0.0,9.936,2,20.7,0.48,1,10.764,5.382,4.968,0.0,20.7
US-2022-113243,2021-06-10,2021-06-15,Olvera Toch,Xerox,Xerox 226,Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0.0,15.552,5,32.4,0.48,1,16.848,3.3695999999999997,3.1104,0.0,32.4
US-2022-121993,2021-06-10,2021-06-12,Joy Bell-,Avery,Avery 487,Consumer,Office Supplies,Labels,East,19140,Philadelphia,Pennsylvania,United States,0.2,7.9704,8,23.616,0.3375,1,15.6456,1.9557,0.9963,4.7232,29.52
US-2022-118745,2021-06-11,2021-06-16,Seth Vernon,Bretford,Bretford Rectangular Conference Table Tops,Consumer,Furniture,Tables,West,90049,Los Angeles,California,United States,0.2,33.8517,3,902.712,0.0375,1,868.8602999999999,289.6201,11.283900000000001,180.54240000000001,1128.3899999999999
US-2022-127775,2021-06-11,2021-06-13,Erica Smith,Razer,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0.0,71.991,3,239.97,0.3,1,167.97899999999998,55.992999999999995,23.997,0.0,239.97
US-2022-142405,2021-06-11,2021-06-15,Sanjit Engle,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,Office Supplies,Binders,West,98103,Seattle,Washington,United States,0.2,17.5448,14,53.984,0.325,1,36.4392,2.6028,1.2531999999999999,10.796800000000001,67.48
US-2022-142405,2021-06-11,2021-06-15,Sanjit Engle,Avery,Avery 486,Consumer,Office Supplies,Labels,West,98103,Seattle,Washington,United States,0.0,6.8714,2,14.62,0.47,1,7.748599999999999,3.8742999999999994,3.4357,0.0,14.62
US-2022-142405,2021-06-11,2021-06-15,Sanjit Engle,Logitech,Logitech G35 7.1-Channel Surround Sound Headset,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0.0,132.5898,3,389.97,0.34,1,257.38020000000006,85.79340000000002,44.1966,0.0,389.97
US-2022-169922,2021-06-11,2021-06-17,Mary Zewe,Other,"Stacking Tray, Side-Loading, Legal, Smoke",Corporate,Furniture,Furnishings,Central,76017,Arlington,Texas,United States,0.6,-9.0944,7,12.544,-0.725,0,21.6384,3.0912,-1.2992000000000001,7.5264,31.36
US-2022-169922,2021-06-11,2021-06-17,Mary Zewe,GBC,GBC Wire Binding Combs,Corporate,Office Supplies,Binders,Central,76017,Arlington,Texas,United States,0.8,-13.6488,4,8.272,-1.65,0,21.9208,5.4802,-3.4122,6.6176,41.360000000000014
US-2022-169922,2021-06-11,2021-06-17,Mary Zewe,Other,Computer Printout Index Tabs,Corporate,Office Supplies,Binders,Central,76017,Arlington,Texas,United States,0.8,-2.1504,4,1.344,-1.6,0,3.4943999999999997,0.8735999999999999,-0.5376,1.0752000000000002,6.7200000000000015
US-2022-103730,2021-06-12,2021-06-15,Steven Cartwright,Other,Artistic Insta-Plaque,Consumer,Furniture,Furnishings,East,19805,Wilmington,Delaware,United States,0.0,18.3456,3,47.04,0.39,1,28.694399999999998,9.5648,6.115200000000001,0.0,47.04
US-2022-103730,2021-06-12,2021-06-15,Steven Cartwright,DXL,DXL Angle-View Binders with Locking Rings by Samsill,Consumer,Office Supplies,Binders,East,19805,Wilmington,Delaware,United States,0.0,13.878,4,30.84,0.45,1,16.962,4.2405,3.4695,0.0,30.84
US-2022-103730,2021-06-12,2021-06-15,Steven Cartwright,Global,Globe Weis Peel & Seel First Class Envelopes,Consumer,Office Supplies,Envelopes,East,19805,Wilmington,Delaware,United States,0.0,51.759,9,115.02,0.45,1,63.260999999999996,7.029,5.751,0.0,115.02
US-2022-103730,2021-06-12,2021-06-15,Steven Cartwright,Other,"Companion Letter/Legal File, Black",Consumer,Office Supplies,Storage,East,19805,Wilmington,Delaware,United States,0.0,63.4368,6,226.56,0.28,1,163.1232,27.1872,10.572799999999999,0.0,226.56
US-2022-103730,2021-06-12,2021-06-15,Steven Cartwright,Other,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Consumer,Technology,Phones,East,19805,Wilmington,Delaware,United States,0.0,19.7316,7,68.04,0.29,1,48.308400000000006,6.901200000000001,2.8188,0.0,68.04
US-2022-104633,2021-06-12,2021-06-16,Erin Ashbrook,Other,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Corporate,Office Supplies,Paper,West,91104,Pasadena,California,United States,0.0,83.646,6,185.88,0.45,1,102.234,17.038999999999998,13.941,0.0,185.88
US-2022-104633,2021-06-12,2021-06-16,Erin Ashbrook,Xerox,Xerox 228,Corporate,Office Supplies,Paper,West,91104,Pasadena,California,United States,0.0,6.2208,2,12.96,0.48,1,6.739200000000001,3.3696000000000006,3.1104,0.0,12.96
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Global,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Home Office,Furniture,Chairs,Central,77070,Houston,Texas,United States,0.3,-119.2312,2,379.372,-0.314285714,0,498.6032,249.3016,-59.6156,113.8116,541.96
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,DAX,Dax Clear Box Frame,Home Office,Furniture,Furnishings,Central,77070,Houston,Texas,United States,0.6,-4.5396,2,6.984,-0.65,0,11.5236,5.7618,-2.2698,4.1903999999999995,17.459999999999997
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Other,APC 7 Outlet Network SurgeArrest Surge Protector,Home Office,Office Supplies,Appliances,Central,77070,Houston,Texas,United States,0.8,-160.96,4,64.384,-2.5,0,225.344,56.336,-40.24,51.507200000000005,321.9200000000001
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Other,Nontoxic Chalk,Home Office,Office Supplies,Art,Central,77070,Houston,Texas,United States,0.2,3.9424,8,11.264,0.35,1,7.321599999999999,0.9151999999999999,0.4928,2.2528,14.079999999999998
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Home Office,Office Supplies,Binders,Central,77070,Houston,Texas,United States,0.8,-2.667,2,1.524,-1.75,0,4.191,2.0955,-1.3335,1.2192,7.620000000000002
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Xerox,Xerox 1975,Home Office,Office Supplies,Paper,Central,77070,Houston,Texas,United States,0.2,5.6376,3,15.552,0.3625,1,9.9144,3.3048,1.8792,3.1104000000000003,19.439999999999998
US-2022-120824,2021-06-12,2021-06-16,Arthur Wiediger,Staple magnet,Staple magnet,Home Office,Office Supplies,Storage,Central,77070,Houston,Texas,United States,0.2,6.7536,9,67.536,0.1,1,60.7824,6.7536000000000005,0.7504,13.507200000000001,84.42
US-2022-127208,2021-06-12,2021-06-15,Stewart Carmichael,Other,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Corporate,Office Supplies,Appliances,South,35601,Decatur,Alabama,United States,0.0,56.2032,1,208.16,0.27,1,151.9568,151.9568,56.2032,0.0,208.16
US-2022-127208,2021-06-12,2021-06-15,Stewart Carmichael,Avery,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,Office Supplies,Binders,South,35601,Decatur,Alabama,United States,0.0,8.0352,3,16.74,0.48,1,8.704799999999999,2.9015999999999997,2.6784,0.0,16.74
US-2022-138688,2021-06-12,2021-06-16,Darrin Van Huff,Universal,Self-Adhesive Address Labels for Typewriters by Universal,Corporate,Office Supplies,Labels,West,90036,Los Angeles,California,United States,0.0,6.8714,2,14.62,0.47,1,7.748599999999999,3.8742999999999994,3.4357,0.0,14.62
US-2022-139941,2021-06-12,2021-06-17,Christy Brittain,Bionaire,Bionaire 99.97% HEPA Air Cleaner,Consumer,Office Supplies,Appliances,East,11561,Long Beach,New York,United States,0.0,18.396,3,52.56,0.35,1,34.164,11.388,6.132000000000001,0.0,52.56
US-2022-139941,2021-06-12,2021-06-17,Christy Brittain,Other,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Consumer,Office Supplies,Paper,East,11561,Long Beach,New York,United States,0.0,41.823,3,92.94,0.45,1,51.117,17.038999999999998,13.941,0.0,92.94
US-2022-147375,2021-06-12,2021-06-14,Philisse Overcash,Xerox,Xerox 1908,Home Office,Office Supplies,Paper,Central,60623,Chicago,Illinois,United States,0.2,113.6394,7,313.488,0.3625,1,199.8486,28.5498,16.234199999999998,62.6976,391.85999999999996
US-2022-147375,2021-06-12,2021-06-14,Philisse Overcash,Canon,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Home Office,Technology,Machines,Central,60623,Chicago,Illinois,United States,0.3,43.1991,3,1007.979,0.042857143,1,964.7799,321.5933,14.399700000000001,302.3937,1439.9700000000003
US-2022-164035,2021-06-12,2021-06-17,Craig Reiter,Xerox,Xerox 1978,Consumer,Office Supplies,Paper,Central,60610,Chicago,Illinois,United States,0.2,8.381,5,23.12,0.3625,1,14.739,2.9478,1.6762000000000001,4.6240000000000006,28.9
US-2022-126795,2021-06-13,2021-06-16,Greg Tran,Other,Premium Transparent Presentation Covers by GBC,Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,11.7488,2,33.568,0.35,1,21.8192,10.9096,5.8744,6.7136,41.959999999999994
US-2022-136287,2021-06-13,2021-06-17,Sonia Sunley,Avery,Avery 51,Consumer,Office Supplies,Labels,Central,67212,Wichita,Kansas,United States,0.0,8.694,3,18.9,0.46,1,10.205999999999998,3.4019999999999992,2.898,0.0,18.9
US-2022-155005,2021-06-13,2021-06-15,Sample Company A,Other,Ooma Telo VoIP Home Phone System,Home Office,Technology,Phones,Central,49201,Jackson,Michigan,United States,0.0,94.4925,3,377.97,0.25,1,283.4775,94.4925,31.497500000000002,0.0,377.97
US-2022-107216,2021-06-14,2021-06-17,Paul Van Hugh,GE,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Home Office,Furniture,Furnishings,West,94122,San Francisco,California,United States,0.0,4.1031,3,8.73,0.47,1,4.6269,1.5423,1.3677000000000001,0.0,8.73
US-2022-107216,2021-06-14,2021-06-17,Paul Van Hugh,Newell,Newell 326,Home Office,Office Supplies,Art,West,94122,San Francisco,California,United States,0.0,2.0416,4,7.04,0.29,1,4.9984,1.2496,0.5104,0.0,7.04
US-2022-107216,2021-06-14,2021-06-17,Paul Van Hugh,Newell,Newell 346,Home Office,Office Supplies,Art,West,94122,San Francisco,California,United States,0.0,2.5056,3,8.64,0.29,1,6.134400000000001,2.0448000000000004,0.8351999999999999,0.0,8.64
US-2022-107216,2021-06-14,2021-06-17,Paul Van Hugh,Logitech,Logitech ClearChat Comfort/USB Headset H390,Home Office,Technology,Accessories,West,94122,San Francisco,California,United States,0.0,9.6657,1,29.29,0.33,1,19.624299999999998,19.624299999999998,9.6657,0.0,29.29
US-2022-108497,2021-06-14,2021-06-14,Marc Harrigan,Bush,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,Furniture,Bookcases,West,90036,Los Angeles,California,United States,0.15,35.245,5,599.165,0.058823529,1,563.92,112.78399999999999,7.0489999999999995,89.87474999999999,704.9
US-2022-128223,2021-06-14,2021-06-14,Ed Braxton,Bush,"Bush Cubix Conference Tables, Fully Assembled",Corporate,Furniture,Tables,West,92804,Anaheim,California,United States,0.2,80.843,7,1293.488,0.0625,1,1212.645,173.23499999999999,11.549000000000001,258.6976,1616.86
US-2022-132304,2021-06-14,2021-06-18,Anthony Rawles,Hon,Hon Non-Folding Utility Tables,Corporate,Furniture,Tables,West,98103,Seattle,Washington,United States,0.0,334.551,7,1115.17,0.3,1,780.6190000000001,111.51700000000002,47.793,0.0,1115.17
US-2022-133872,2021-06-14,2021-06-17,Vivian Mathis,GBC,GBC Twin Loop Wire Binding Elements,Consumer,Office Supplies,Binders,South,33433,Boca Raton,Florida,United States,0.7,-26.624,4,39.936,-0.666666667,0,66.56,16.64,-6.656,27.955199999999998,133.11999999999998
US-2022-133872,2021-06-14,2021-06-17,Vivian Mathis,Verbatim,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Consumer,Technology,Accessories,South,33433,Boca Raton,Florida,United States,0.2,2.308,2,18.464,0.125,1,16.156,8.078,1.154,3.6928,23.08
US-2022-155747,2021-06-14,2021-06-21,Jim Sink,Global,Global Adaptabilities Conference Tables,Corporate,Furniture,Tables,East,19140,Philadelphia,Pennsylvania,United States,0.4,-118.0116,2,337.176,-0.35,0,455.1876,227.5938,-59.0058,134.8704,561.96
US-2022-152765,2021-06-15,2021-06-18,Lynn Smith,Xerox,Xerox 19,Consumer,Office Supplies,Paper,Central,77036,Houston,Texas,United States,0.2,54.215,7,173.488,0.3125,1,119.273,17.038999999999998,7.745,34.6976,216.85999999999999
US-2022-137127,2021-06-16,2021-06-22,Jennifer Jackson,Avery,Avery 518,Consumer,Office Supplies,Labels,East,19711,Newark,Delaware,United States,0.0,4.536,3,9.45,0.48,1,4.914,1.638,1.5119999999999998,0.0,9.45
US-2022-140977,2021-06-16,2021-06-19,James Lanier,Other,Penpower WorldCard Pro Card Scanner,Home Office,Technology,Machines,South,37421,Chattanooga,Tennessee,United States,0.5,-1.8295,1,91.475,-0.02,0,93.30449999999999,93.30449999999999,-1.8295,45.7375,182.95
US-2022-148593,2021-06-16,2021-06-18,Bill Donatelli,Wirebound,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0.0,21.7845,5,46.35,0.47,1,24.5655,4.9131,4.3569,0.0,46.35
US-2022-107146,2021-06-17,2021-06-19,Lena Creighton,Global,"Global Manager's Adjustable Task Chair, Storm",Consumer,Furniture,Chairs,West,80501,Longmont,Colorado,United States,0.2,54.3528,4,483.136,0.1125,1,428.7832,107.1958,13.5882,96.62720000000002,603.92
US-2022-107146,2021-06-17,2021-06-19,Lena Creighton,Other,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Consumer,Furniture,Furnishings,West,80501,Longmont,Colorado,United States,0.2,-13.3176,3,266.352,-0.05,0,279.6696,93.2232,-4.4392000000000005,53.270399999999995,332.93999999999994
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Novimex,Novimex Turbo Task Chair,Consumer,Furniture,Chairs,East,12180,Troy,New York,United States,0.1,7.098,5,319.41,0.022222222,1,312.312,62.4624,1.4196,31.941000000000003,354.90000000000003
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Prang,Prang Dustless Chalk Sticks,Consumer,Office Supplies,Art,East,12180,Troy,New York,United States,0.0,0.84,1,1.68,0.5,1,0.84,0.84,0.84,0.0,1.68
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Other,Plastic Binding Combs,Consumer,Office Supplies,Binders,East,12180,Troy,New York,United States,0.2,16.362,4,48.48,0.3375,1,32.117999999999995,8.029499999999999,4.0905,9.696,60.599999999999994
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Array,"Array Parchment Paper, Assorted Colors",Consumer,Office Supplies,Paper,East,12180,Troy,New York,United States,0.0,6.9888,2,14.56,0.48,1,7.5712,3.7856,3.4944,0.0,14.56
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Xerox,Xerox 232,Consumer,Office Supplies,Paper,East,12180,Troy,New York,United States,0.0,15.552,5,32.4,0.48,1,16.848,3.3695999999999997,3.1104,0.0,32.4
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Other,Home/Office Personal File Carts,Consumer,Office Supplies,Storage,East,12180,Troy,New York,United States,0.0,52.14,6,208.56,0.25,1,156.42000000000002,26.070000000000004,8.69,0.0,208.56
US-2022-111682,2021-06-17,2021-06-18,Ted Butterfield,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,Technology,Accessories,East,12180,Troy,New York,United States,0.0,3.3,2,30.0,0.11,1,26.7,13.35,1.65,0.0,30.0
US-2022-123512,2021-06-17,2021-06-19,Mike Vittorini,Bush,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Consumer,Furniture,Bookcases,West,90045,Los Angeles,California,United States,0.15,14.098,2,239.666,0.058823529,1,225.56799999999998,112.78399999999999,7.049,35.9499,281.96
US-2022-123512,2021-06-17,2021-06-19,Mike Vittorini,Avery,Avery 496,Consumer,Office Supplies,Labels,West,90045,Los Angeles,California,United States,0.0,10.8,6,22.5,0.48,1,11.7,1.95,1.8,0.0,22.5
US-2022-123512,2021-06-17,2021-06-19,Mike Vittorini,Xerox,Xerox 1914,Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0.0,107.7216,4,219.84,0.49,1,112.11840000000001,28.029600000000002,26.9304,0.0,219.84
US-2022-129861,2021-06-17,2021-06-23,Denise Monton,Hon,Hon 2111 Invitation Series Corner Table,Corporate,Furniture,Tables,East,14609,Rochester,New York,United States,0.4,-213.5574,3,376.866,-0.566666667,0,590.4234,196.80780000000001,-71.1858,150.7464,628.11
US-2022-133613,2021-06-17,2021-06-22,Christine Phan,Newell,Newell 35,Corporate,Office Supplies,Art,East,6708,Waterbury,Connecticut,United States,0.0,2.8536,3,9.84,0.29,1,6.9864,2.3287999999999998,0.9512,0.0,9.84
US-2022-133613,2021-06-17,2021-06-22,Christine Phan,Ibico,Ibico Presentation Index for Binding Systems,Corporate,Office Supplies,Binders,East,6708,Waterbury,Connecticut,United States,0.0,3.7412,2,7.96,0.47,1,4.2188,2.1094,1.8706,0.0,7.96
US-2022-133613,2021-06-17,2021-06-22,Christine Phan,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,Corporate,Technology,Phones,East,6708,Waterbury,Connecticut,United States,0.0,153.0819,3,566.97,0.27,1,413.8881,137.9627,51.0273,0.0,566.97
US-2022-145842,2021-06-17,2021-06-20,Fred McMath,Rogers,"Rogers Jumbo File, Granite",Consumer,Office Supplies,Storage,East,10024,New York City,New York,United States,0.0,0.4074,3,40.74,0.01,1,40.3326,13.4442,0.1358,0.0,40.74
US-2022-159345,2021-06-17,2021-06-22,Ivan Gibson,Xerox,Xerox 1934,Consumer,Office Supplies,Paper,West,92024,San Diego,California,United States,0.0,54.8604,2,111.96,0.49,1,57.099599999999995,28.549799999999998,27.4302,0.0,111.96
US-2022-131744,2021-06-18,2021-06-20,Stewart Carmichael,Harmony,Harmony Air Purifier,Corporate,Office Supplies,Appliances,East,19134,Philadelphia,Pennsylvania,United States,0.2,90.72,3,453.6,0.2,1,362.88,120.96,30.24,90.72000000000001,567.0
US-2022-131744,2021-06-18,2021-06-20,Stewart Carmichael,DXL,DXL Angle-View Binders with Locking Rings by Samsill,Corporate,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.7,-3.855,2,4.626,-0.833333333,0,8.481,4.2405,-1.9275,3.2382,15.419999999999998
US-2022-131744,2021-06-18,2021-06-20,Stewart Carmichael,Xerox,Xerox 1900,Corporate,Office Supplies,Paper,East,19134,Philadelphia,Pennsylvania,United States,0.2,2.14,2,6.848,0.3125,1,4.708,2.354,1.07,1.3696000000000002,8.559999999999999
US-2022-163461,2021-06-18,2021-06-21,Bobby Trafton,Xerox,Xerox 1937,Consumer,Office Supplies,Paper,Central,60423,Frankfort,Illinois,United States,0.2,26.9024,2,76.864,0.35,1,49.961600000000004,24.980800000000002,13.4512,15.372800000000002,96.08
US-2022-105760,2021-06-19,2021-06-20,Karen Carlisle,Message Book,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Corporate,Office Supplies,Paper,West,94110,San Francisco,California,United States,0.0,8.0464,2,17.12,0.47,1,9.0736,4.5368,4.0232,0.0,17.12
US-2022-108581,2021-06-20,2021-06-26,Erin Ashbrook,Xerox,Xerox 206,Corporate,Office Supplies,Paper,Central,75007,Carrollton,Texas,United States,0.2,3.6288,2,10.368,0.35,1,6.7392,3.3696,1.8144,2.0736000000000003,12.959999999999999
US-2022-108581,2021-06-20,2021-06-26,Erin Ashbrook,Logitech,Logitech Trackman Marble Mouse,Corporate,Technology,Accessories,Central,75007,Carrollton,Texas,United States,0.2,26.3912,4,95.968,0.275,1,69.5768,17.3942,6.5978,19.1936,119.96
US-2022-140081,2021-06-20,2021-06-24,Catherine Glotzbach,Sanyo,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Home Office,Office Supplies,Appliances,East,19120,Philadelphia,Pennsylvania,United States,0.2,33.5772,2,447.696,0.075,1,414.1188,207.0594,16.7886,89.53920000000001,559.62
US-2022-140081,2021-06-20,2021-06-24,Catherine Glotzbach,Other,JM Magazine Binder,Home Office,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-21.7932,6,29.718,-0.733333333,0,51.5112,8.5852,-3.6321999999999997,20.802599999999998,99.05999999999999
US-2022-140081,2021-06-20,2021-06-24,Catherine Glotzbach,Wirebound,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Home Office,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,United States,0.2,15.2064,8,45.056,0.3375,1,29.849599999999995,3.7311999999999994,1.9008,9.0112,56.31999999999999
US-2022-140081,2021-06-20,2021-06-24,Catherine Glotzbach,Xerox,Xerox 202,Home Office,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,United States,0.2,5.4432,3,15.552,0.35,1,10.108799999999999,3.3695999999999997,1.8144,3.1104000000000003,19.439999999999998
US-2022-141397,2021-06-20,2021-06-21,Roy Collins,Hon,Hon Valutask Swivel Chairs,Consumer,Furniture,Chairs,West,91104,Pasadena,California,United States,0.2,-8.0784,2,161.568,-0.05,0,169.6464,84.8232,-4.0392,32.3136,201.96
US-2022-141397,2021-06-20,2021-06-21,Roy Collins,Belkin,Belkin 6 Outlet Metallic Surge Strip,Consumer,Office Supplies,Appliances,West,91104,Pasadena,California,United States,0.0,5.6628,2,21.78,0.26,1,16.1172,8.0586,2.8314,0.0,21.78
US-2022-141397,2021-06-20,2021-06-21,Roy Collins,GBC,GBC Plastic Binding Combs,Consumer,Office Supplies,Binders,West,91104,Pasadena,California,United States,0.2,6.4206,3,17.712,0.3625,1,11.2914,3.7638,2.1402,3.5424,22.139999999999997
US-2022-141397,2021-06-20,2021-06-21,Roy Collins,Xerox,Xerox 1898,Consumer,Office Supplies,Paper,West,91104,Pasadena,California,United States,0.0,22.4448,7,46.76,0.48,1,24.315199999999997,3.4736,3.2064,0.0,46.76
US-2022-141397,2021-06-20,2021-06-21,Roy Collins,Fellowes,Fellowes Bankers Box Recycled Super Stor/Drawer,Consumer,Office Supplies,Storage,West,91104,Pasadena,California,United States,0.0,9.7164,3,161.94,0.06,1,152.2236,50.7412,3.2388,0.0,161.94
US-2022-149965,2021-06-20,2021-06-25,Bill Shonely,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Corporate,Furniture,Furnishings,Central,73120,Oklahoma City,Oklahoma,United States,0.0,23.6529,3,57.69,0.41,1,34.037099999999995,11.345699999999999,7.8843,0.0,57.69
US-2022-149965,2021-06-20,2021-06-25,Bill Shonely,Imation,Imation 30456 USB Flash Drive 8GB,Corporate,Technology,Accessories,Central,73120,Oklahoma City,Oklahoma,United States,0.0,0.552,1,6.9,0.08,1,6.348000000000001,6.348000000000001,0.552,0.0,6.9
US-2022-152534,2021-06-20,2021-06-25,Dave Poirier,Dixon,DIXON Oriole Pencils,Corporate,Office Supplies,Art,West,93905,Salinas,California,United States,0.0,1.3416,2,5.16,0.26,1,3.8184000000000005,1.9092000000000002,0.6708,0.0,5.16
US-2022-152534,2021-06-20,2021-06-25,Dave Poirier,Xerox,Xerox 202,Corporate,Office Supplies,Paper,West,93905,Salinas,California,United States,0.0,18.6624,6,38.88,0.48,1,20.2176,3.3696,3.1104000000000003,0.0,38.88
US-2022-169194,2021-06-20,2021-06-25,Lena Hernandez,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,Technology,Accessories,East,19901,Dover,Delaware,United States,0.0,4.95,3,45.0,0.11,1,40.05,13.35,1.6500000000000001,0.0,45.0
US-2022-169194,2021-06-20,2021-06-25,Lena Hernandez,Other,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Consumer,Technology,Phones,East,19901,Dover,Delaware,United States,0.0,6.104,2,21.8,0.28,1,15.696000000000002,7.848000000000001,3.052,0.0,21.8
US-2022-119865,2021-06-21,2021-06-26,Adam Shillingsburg,O'Sullivan,O'Sullivan Living Dimensions 5-Shelf Bookcases,Consumer,Furniture,Bookcases,East,10011,New York City,New York,United States,0.2,-44.196,2,353.568,-0.125,0,397.764,198.882,-22.098,70.7136,441.96
US-2022-119865,2021-06-21,2021-06-26,Adam Shillingsburg,Other,SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,12.796,5,36.56,0.35,1,23.764000000000003,4.752800000000001,2.5591999999999997,7.312000000000001,45.7
US-2022-119865,2021-06-21,2021-06-26,Adam Shillingsburg,Other,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,60.4968,6,186.144,0.325,1,125.6472,20.9412,10.0828,37.2288,232.68
US-2022-168361,2021-06-21,2021-06-25,Ken Brennan,Avery,Avery Durable Slant Ring Binders With Label Holder,Corporate,Office Supplies,Binders,Central,60623,Chicago,Illinois,United States,0.8,-1.3376,1,0.836,-1.6,0,2.1736,2.1736,-1.3376,0.6688000000000001,4.180000000000001
US-2022-140382,2021-06-23,2021-06-25,Ruben Dartt,Avery,Avery 516,Consumer,Office Supplies,Labels,West,94109,San Francisco,California,United States,0.0,10.3071,3,21.93,0.47,1,11.6229,3.8743,3.4357,0.0,21.93
US-2022-140382,2021-06-23,2021-06-25,Ruben Dartt,Xerox,Xerox 1884,Consumer,Office Supplies,Paper,West,94109,San Francisco,California,United States,0.0,9.3906,1,19.98,0.47,1,10.589400000000001,10.589400000000001,9.3906,0.0,19.98
